GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
F30300108866050142,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:03:52,1702926232000,2023-12-18 19:03:52,01,大型汽车,皖LE9***,一汽
F30300108866050423,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:03:55,1702926235000,2023-12-18 19:03:55,01,大型汽车,鲁DA9***,福田
F30300108866051310,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:03:58,1702926238000,2023-12-18 19:03:58,02,小型汽车,苏C07***,奥迪
F30300108866050725,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:03:59,1702926239000,2023-12-18 19:03:59,01,大型汽车,鲁Q53***,一汽
F30300108866052322,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:04:04,1702926244000,2023-12-18 19:04:04,01,大型汽车,苏CGG***,福田
F30300108866051968,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:04:06,1702926246000,2023-12-18 19:04:06,02,小型汽车,苏C5L***,宝马
F30300108866052186,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:04:09,1702926249000,2023-12-18 19:04:09,02,小型汽车,苏CQ7***,起亚
F30300108866051591,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:04:11,1702926251000,2023-12-18 19:04:11,01,大型汽车,苏KM8***,一汽
F30300108866051765,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:04:16,1702926256000,2023-12-18 19:04:16,02,小型汽车,苏NK1***,雪佛兰
F30300108866052783,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:04:26,1702926266000,2023-12-18 19:04:26,02,小型汽车,苏N08***,汉腾
F30300108866052809,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:04:27,1702926267000,2023-12-18 19:04:27,02,小型汽车,苏CH3***,马自达
F30300108866052997,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:04:30,1702926270000,2023-12-18 19:04:30,02,小型汽车,苏CQ5***,大众
F30300108866053021,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:04:31,1702926271000,2023-12-18 19:04:31,52,教练车,苏ND9***,众泰
F30300108866054464,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:04:31,1702926271000,2023-12-18 19:04:31,01,大型汽车,鲁RN1***,福田
F30300108866054681,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:04:34,1702926274000,2023-12-18 19:04:34,01,大型汽车,鲁Q89***,福田
F30300108866053506,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:04:34,1702926274000,2023-12-18 19:04:34,02,小型汽车,苏CE2***,未知
F30300108866053741,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:04:35,1702926275000,2023-12-18 19:04:35,02,小型汽车,苏CR3***,大众
F30300108866053785,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:04:38,1702926278000,2023-12-18 19:04:38,02,小型汽车,苏C61***,未知
F30300108866053990,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:04:40,1702926280000,2023-12-18 19:04:40,02,小型汽车,苏C89***,铃木
F30300108866054211,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:04:42,1702926282000,2023-12-18 19:04:42,02,小型汽车,鲁HX5***,未知
F30300108866055653,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:04:44,1702926284000,2023-12-18 19:04:44,02,小型汽车,鲁DV6***,福田
F30300108866055951,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:04:47,1702926287000,2023-12-18 19:04:47,02,小型汽车,苏C6H***,马自达
F30300108866055246,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:04:49,1702926289000,2023-12-18 19:04:49,02,小型汽车,苏CQ1***,前途
F30300108866055858,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:04:49,1702926289000,2023-12-18 19:04:49,01,大型汽车,宁D73***,东风
F30300108866055891,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:04:50,1702926290000,2023-12-18 19:04:50,01,大型汽车,宁D73***,东风
F30300108866054945,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:04:50,1702926290000,2023-12-18 19:04:50,02,小型汽车,苏CQ1***,现代
F30300108866055256,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:04:52,1702926292000,2023-12-18 19:04:52,02,小型汽车,苏C02***,大众
F30300108866055205,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:04:52,1702926292000,2023-12-18 19:04:52,02,小型汽车,沪C02***,大众
F30300108866054895,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:04:52,1702926292000,2023-12-18 19:04:52,01,大型汽车,苏CLE***,未知
F30300108866055605,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:04:54,1702926294000,2023-12-18 19:04:54,02,小型汽车,苏CB5***,大众
F30300108866056548,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:04:56,1702926296000,2023-12-18 19:04:56,01,大型汽车,冀EQ4***,未知
F30300108866056253,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:04:56,1702926296000,2023-12-18 19:04:56,02,小型汽车,苏N63***,现代
F30300108866055318,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:04:58,1702926298000,2023-12-18 19:04:58,01,大型汽车,鲁Q36***,一汽
F30300108866055431,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-18 19:04:58,1702926298000,2023-12-18 19:04:58,01,大型汽车,鲁Q72***,未知
F30300108866056667,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-18 19:05:01,1702926301000,2023-12-18 19:05:01,02,小型汽车,苏NG3***,福田
F30300108866056521,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-18 19:05:07,1702926307000,2023-12-18 19:05:07,02,小型汽车,苏CC9***,未知
F30300108866057415,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:05:07,1702926307000,2023-12-18 19:05:07,02,小型汽车,鲁HD1***,福田
F30300108866057039,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:05:18,1702926318000,2023-12-18 19:05:18,01,大型汽车,苏CHB***,未知
F30300108866057347,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:05:23,1702926323000,2023-12-18 19:05:23,01,大型汽车,鲁Q31***,未知
F30300108866058114,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:05:26,1702926326000,2023-12-18 19:05:26,02,小型汽车,苏CL0***,未知
F30300108866057670,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:05:27,1702926327000,2023-12-18 19:05:27,01,大型汽车,苏CMQ***,一汽
F30300108866059053,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:05:30,1702926330000,2023-12-18 19:05:30,02,小型汽车,鲁R8F***,未知
F30300108866059349,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:05:33,1702926333000,2023-12-18 19:05:33,02,小型汽车,苏CD9***,宝马
F30300108866058410,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:05:35,1702926335000,2023-12-18 19:05:35,01,大型汽车,鲁Q99***,奥迪
F30300108866060264,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:05:43,1702926343000,2023-12-18 19:05:43,02,小型汽车,苏C12***,起亚
